Date,Close,High,Low,Open,Volume
2018-02-22,7.353703498840332,7.399147988047537,7.312391186450345,7.386753821541431,8334600
2018-02-23,7.419803619384766,7.419803619384766,7.324784046838276,7.370228532830855,7406600
2018-02-26,7.304127216339111,7.382622015432692,7.279339675355457,7.366096462789108,7132400
2018-02-27,7.238027572631836,7.341309926848677,7.238027572631837,7.3206529832162115,9465000
2018-02-28,7.295864105224609,7.423933980408626,7.295864105224609,7.386752276648479,17073800
2018-03-01,7.229764461517334,7.349572365110881,7.176057986515193,7.316521256824282,10454800
2018-03-02,7.333046913146973,7.349572467520542,7.209108407272422,7.221501785070795,6620800
2018-03-05,7.436329364776611,7.448723530724692,7.271077758711272,7.287602525326898,8560600
2018-03-06,7.4321980476379395,7.481773923925454,7.386753560039535,7.407410503485092,12470400
2018-03-07,7.390883445739746,7.415671772833531,7.353701743080729,7.407408997135603,5775000
2018-03-08,7.4487223625183105,7.456984350539464,7.3537020144489915,7.395015106481519,7832800
2018-03-09,7.502429485321045,7.53961119259705,7.452854400940876,7.456985001321091,9874000
2018-03-12,7.605710983276367,7.638761298509148,7.539610352810806,7.539610352810806,11646600
2018-03-13,7.597448348999023,7.659418380698835,7.560266645171811,7.622236676871622,5638600
2018-03-14,7.593317031860352,7.6387615120690615,7.576792267772808,7.6263673480171335,5120200
2018-03-15,7.560267448425293,7.634630863980585,7.556136847989349,7.618106098291504,6369400
2018-03-16,7.560267448425293,7.605711933038365,7.531348517483072,7.539611294318497,9818000
2018-03-19,7.428066730499268,7.452855062872708,7.378491641716045,7.403279186107657,11571800
2018-03-20,7.523087024688721,7.5396125811801555,7.444592995300118,7.45698637468679,11714000
2018-03-21,7.452854633331299,7.5396114276926705,7.448723244840502,7.518955273220472,11720000
2018-03-22,7.308257579803467,7.419801892581057,7.308257579803467,7.403277130236144,12787800
2018-03-23,7.3247833251953125,7.440459829060893,7.3247833251953125,7.428065664652601,12422200
2018-03-26,7.4239349365234375,7.428066325026825,7.28347087933537,7.353702907929404,7530000
2018-03-27,7.320652484893799,7.4445917743064625,7.283470776868177,7.411541454726107,8988600
2018-03-28,7.308257579803467,7.337176504893272,7.229762791715703,7.291732029476944,10084400
2018-03-29,7.374359607696533,7.419803303774316,7.275208650824426,7.337177900371773,9813800
2018-04-02,7.250421047210693,7.390885113851358,7.22976489128547,7.349572802000912,8026000
2018-04-03,7.304127216339111,7.349571698127246,7.250419958229186,7.283470275534633,9244800
2018-04-04,7.366097450256348,7.378491616400544,7.204977230290931,7.217370608453301,13969200
2018-04-05,7.382622241973877,7.4404601020377745,7.374359465398536,7.407409783718156,9677200
2018-04-06,7.225633144378662,7.287602397064776,7.184320046593986,7.283471008488129,11383800
2018-04-09,7.130612850189209,7.254551343031829,7.130612850189209,7.225632413900666,11558600
2018-04-10,7.155400276184082,7.2091075334061445,7.122349959425008,7.184319204850558,16201800
2018-04-11,7.167797088623047,7.217372188086453,7.1306153700344925,7.143009538891343,15789400
2018-04-12,7.440460205078125,7.5272169963754365,7.407409886300803,7.436328816733241,21398000
2018-04-13,6.866211414337158,7.1264826062896365,6.812504147628619,7.072776127562944,49190000
2018-04-16,7.019067764282227,7.118218716582666,7.0108049879284255,7.0810370109722856,31001800
2018-04-17,6.952967643737793,7.056249991855099,6.94470486677278,7.047987214890087,17462400
2018-04-18,6.994280815124512,7.052118678532455,6.944704940787852,7.019068358301946,24623600
2018-04-19,7.093430995941162,7.097562384013481,6.981885881933654,7.027330362747462,15478000
2018-04-20,7.176057815551758,7.3041277051840074,7.147138096489971,7.271077385666596,17252000
2018-04-23,7.196713447570801,7.279339634359946,7.171925906726744,7.275208246222317,19402600
2018-04-24,7.060381889343262,7.130613922645555,7.0232001783019395,7.047987723002208,19468600
2018-04-25,7.10995626449585,7.180188290742813,7.0314622495,7.064512568440821,14151800
2018-04-26,7.213238716125488,7.279340142964312,7.180188396696962,7.180188396696962,9746400
2018-04-27,7.27933931350708,7.3041268532585715,7.24628899784453,7.250419597818378,9669800
2018-04-30,7.2999958992004395,7.378490699057702,7.266945581573444,7.35783375805225,11187400
2018-05-01,7.287600994110107,7.287600994110107,7.233894528916457,7.283469606328803,6275800
2018-05-02,7.341309070587158,7.3784907768070385,7.2876018113887815,7.312390140856526,14506800
2018-05-03,7.304127216339111,7.32478336916187,7.221501029084636,7.299995828178216,6899400
2018-05-04,7.295864105224609,7.320651645070813,7.213237921761684,7.233894861618258,9887600
2018-05-07,7.204977035522461,7.250420734192404,7.171926714679863,7.221501801952857,11304000
2018-05-08,7.155400276184082,7.2091075334061445,7.11821857133241,7.15953166427668,5599400
2018-05-09,7.21737003326416,7.21737003326416,7.151269395059999,7.204976656089483,4722000
2018-05-10,7.209107875823975,7.2421581941528705,7.184319546090993,7.204976487535144,6500400
2018-05-11,7.254551887512207,7.299996372690077,7.225632956210574,7.2338957331486915,6216400
2018-05-14,7.291733264923096,7.34957191288398,7.271077111496758,7.27933988805999,7456800
2018-05-15,7.238027572631836,7.279340671914938,7.184320307169255,7.238027572631837,4797800
2018-05-16,7.250421047210693,7.291734147042978,7.233896280066882,7.2669466023363425,4999400
2018-05-17,7.171926021575928,7.2256324922617114,7.130612927519779,7.2256324922617114,7953800
2018-05-18,7.171926021575928,7.209107727428289,7.155400468760777,7.176057409779716,7760200
2018-05-21,7.184319972991943,7.196714138594911,7.126482109475016,7.180188584457621,7475000
2018-05-22,7.238027572631836,7.275209283188445,7.188451695895749,7.209108639528213,9099000
2018-05-23,7.357835292816162,7.3950170063999465,7.138877188358202,7.171927512879133,21593200
2018-05-24,7.535480499267578,7.6428942426408915,7.386753656445785,7.386753656445785,26357000
2018-05-25,7.568530559539795,7.5809247253403464,7.5024299179004625,7.518955472301197,8715600
2018-05-29,7.436329364776611,7.48177385193776,7.386753488966102,7.456985520041599,12508000
2018-05-30,7.494166374206543,7.494166374206542,7.403278198243836,7.46111605676722,10066800
2018-05-31,7.5148234367370605,7.564398519707654,7.502429272003544,7.5106920484925555,11609800
2018-06-01,7.556136608123779,7.576792761574855,7.52721689011783,7.547873831550651,6089400
2018-06-04,7.618106365203857,7.626368354346985,7.580924656123491,7.589187433248417,4743000
2018-06-05,7.585055828094482,7.597449205446179,7.510692412057199,7.560267497427538,6070400
2018-06-06,7.7420454025268555,7.7420454025268555,7.609844111364512,7.626368878768879,6417200
2018-06-07,7.671811103820801,7.7668306553016855,7.667679716193595,7.737911729892861,6047600
2018-06-08,7.737914085388184,7.766833019600209,7.667682050309612,7.675944828079293,7230600
2018-06-11,7.746176719665527,7.77096426453354,7.700732230755966,7.737913942048908,5146000
2018-06-12,7.849459171295166,7.874246716464338,7.754439591495133,7.7668329700887915,7466200
2018-06-13,7.775095462799072,7.890771982651345,7.770964074092009,7.849458883562546,9597600
2018-06-14,7.693331241607666,7.833132934565154,7.689094728726262,7.833132934565154,11047200
2018-06-15,7.934808731079102,7.95175478668694,7.862789610810599,7.875499152516478,11280400
2018-06-18,7.811952590942383,7.858552625000785,7.799243049999715,7.837370864795362,10883200
2018-06-19,7.710277557373047,7.7526410715745095,7.689094992240077,7.7526410715745095,15387000
2018-06-20,7.693331241607666,7.739932075270899,7.684858215844859,7.718749510863879,7358200
2018-06-21,7.722986221313477,7.739932273272603,7.6933314384172355,7.722986221313477,7455600
2018-06-22,7.93057107925415,7.943280619136393,7.752641561064204,7.790769372678642,16286600
2018-06-25,7.896678447723389,7.926333227742996,7.867023667703783,7.905151472881035,9240800
2018-06-26,7.93057107925415,7.943280619136393,7.858551969319356,7.87973453578976,8451400
2018-06-27,7.9051513671875,7.960225221943695,7.83313227037473,7.8543148329856285,13818000
2018-06-28,8.04919147491455,8.074609748059963,7.892443706447777,7.905153247036651,15941000
2018-06-29,8.231358528137207,8.265249832507015,8.104265530726105,8.112738558826665,19214800
2018-07-02,8.307612419128418,8.324557663736053,8.210174232513527,8.2144107456735,9753600
2018-07-03,8.34150505065918,8.413524169834194,8.30761374799049,8.388105086808382,7878400
2018-07-05,8.193227767944336,8.205937305531824,8.011061769351036,8.040716549023035,21795200
2018-07-06,8.112737655639648,8.142392442657723,8.061901108760761,8.100028922936099,13426600
2018-07-09,8.218646049499512,8.235592099645881,8.14662695244173,8.159336490051508,13745400
2018-07-10,8.379632949829102,8.421996472558577,8.16781210405212,8.239831223937589,17864000
2018-07-11,8.371158599853516,8.383868139484338,8.273721220114023,8.273721220114023,15992400
2018-07-12,8.477067947387695,8.510959240805235,8.25253762347639,8.277956699563676,28335600
2018-07-13,8.227120399475098,8.316084752973998,8.091555208601187,8.100028235038875,27224000
2018-07-16,8.303376197814941,8.375395308001307,8.277957925993958,8.35844925476579,14771800
2018-07-17,8.43046760559082,8.447413657299949,8.2694841545152,8.29066591111939,12135400
2018-07-18,8.33726692199707,8.396576488171656,8.328793895962919,8.371158218101439,5833800
2018-07-19,8.349976539611816,8.392340866248556,8.235593908134637,8.235593908134637,14995000
2018-07-20,8.477067947387695,8.536377508860346,8.426230603245301,8.430467115926515,10394600
2018-07-23,8.53637981414795,8.54908935562386,8.468597209007875,8.494015483927305,6873400
2018-07-24,8.638052940368652,8.650762480694723,8.582979881686978,8.621107694632874,8553200
2018-07-25,8.718544006347656,8.760908327520033,8.646524902764282,8.65923444152566,7539200
2018-07-26,8.701600074768066,8.727018348091297,8.65923574720779,8.688890534090282,9587400
2018-07-27,8.61686897277832,8.73972459898114,8.570268144891678,8.7270158699445,8674800
2018-07-30,8.447415351867676,8.599925807682622,8.421996269204866,8.557562285976037,14123200
2018-07-31,8.549086570739746,8.56179530004337,8.502485741874123,8.519431791655123,16554000
2018-08-01,8.621108055114746,8.625344568733915,8.557561966891917,8.57874372695541,9094000
2018-08-02,8.63381576538086,8.659234844085326,8.523669656457198,8.549087927129408,14119600
2018-08-03,8.701600074768066,8.705835780294988,8.582980119205757,8.621107933206773,8424400
2018-08-06,8.722782135009766,8.731255162420164,8.608398689066497,8.654999531791319,6577600
2018-08-07,8.727017402648926,8.752435673218464,8.599924433736723,8.748199160118165,9157800
2018-08-08,8.790562629699707,8.837163461246725,8.697361774637848,8.727016555428795,7491200
2018-08-09,8.854107856750488,8.887999146987507,8.820216566513468,8.832926103364386,5629600
2018-08-10,8.811745643615723,8.828691696792047,8.75667258685725,8.773617832001285,4435400
2018-08-13,8.820219039916992,8.87529290701626,8.807510307534333,8.841401607275296,4827600
2018-08-14,8.854107856750488,8.875290418168685,8.799034813127367,8.815980054229827,5472800
2018-08-15,8.841403007507324,8.854111741902692,8.727019549754298,8.803275188256315,6000200
2018-08-16,8.89223861694336,8.91342118540715,8.858347315433658,8.896475130636118,6288200
2018-08-17,8.930364608764648,8.955782877698988,8.866818532412697,8.88800028851928,7209600
2018-08-20,8.684652328491211,8.803272260942677,8.595687985176749,8.684652328491211,12304800
2018-08-21,8.680418014526367,8.790564949410578,8.66347276733085,8.722782344563738,8231200
2018-08-22,8.684652328491211,8.714307109596032,8.646524521918675,8.680415815757353,10869000
2018-08-23,8.63381576538086,8.78209049236122,8.625343547178293,8.72701743789939,11189200
2018-08-24,8.599925994873047,8.654999867142184,8.549089444505658,8.654999867142184,7687000
2018-08-27,8.701600074768066,8.80327397609333,8.693127047649543,8.748200107855267,7388600
2018-08-28,8.748199462890625,8.773617734339883,8.731254217935213,8.769382029125241,7254000
2018-08-29,8.621108055114746,8.697363684195082,8.60839851425724,8.659235869654914,12943200
2018-08-30,8.667709350585938,8.688891921765247,8.58721800420197,8.625345824292257,9159000
2018-08-31,8.79903793334961,8.811746666675068,8.727018815053267,8.735491842625162,6992200
2018-09-04,8.794800758361816,8.862583357776247,8.710072105077616,8.837165085003916,12184400
2018-09-05,8.773618698120117,8.794801266681633,8.616871730926743,8.633816977743585,12774400
2018-09-06,8.811745643615723,8.815982156909804,8.714308261948734,8.722781288536895,7225000
2018-09-07,8.832929611206055,8.926130494362917,8.782092251645318,8.8032748214758,10373600
2018-09-10,8.76938247680664,8.879528594720535,8.72701815020697,8.794800749553515,8940600
2018-09-11,8.883764266967773,8.94307464180406,8.76938164642173,8.77785386451356,8671800
2018-09-12,8.93883991241455,9.023567766465325,8.921893856784951,8.955785160011743,4392500
2018-09-13,8.989675521850586,9.015094602633129,8.871056376994673,8.981203302955393,9522300
2018-09-14,8.743962287902832,8.930364816499148,8.701598774704221,8.913419572826148,10702000
2018-09-17,8.684652328491211,8.71854362232989,8.642288009184817,8.650761034652533,7260000
2018-09-18,8.591452598571777,8.625343896852774,8.540615247134138,8.625343896852774,6657600
2018-09-19,8.481306076049805,8.667707821346134,8.464360022096141,8.642289548447968,11042600
2018-09-20,8.532145500183105,8.557564589688782,8.447417625928649,8.540618530018332,9811500
2018-09-21,8.413521766662598,8.506722620372244,8.379630473674348,8.506722620372244,7935600
2018-09-24,8.43046760559082,8.53214149174893,8.41352236191391,8.506723222217458,12798900
2018-09-25,8.599925994873047,8.633817297795439,8.498252086105868,8.523671169321963,10763500
2018-09-26,8.523667335510254,8.64228643836942,8.498248263727259,8.523667335510254,6388300
2018-09-27,8.557562828063965,8.642290684876693,8.532143743790956,8.557562828063965,8822100
2018-09-28,8.61686897277832,8.684651554414106,8.574504657247928,8.659233288308714,9329800
2018-10-01,8.786327362060547,8.803273415217925,8.727017792074301,8.760909090356769,7440100
2018-10-02,8.701600074768066,8.743963594296005,8.642289692970742,8.743963594296005,9053800
2018-10-03,8.506722450256348,8.59992330210218,8.481304183031511,8.574505034877342,10073600
2018-10-04,8.472833633422852,8.48977968854524,8.303377122360871,8.311850149922066,14905600
2018-10-05,8.61686897277832,8.633814214171212,8.48130380950675,8.489776834219251,8296800
2018-10-08,8.498251914978027,8.532143217217957,8.405051035826318,8.447415365634326,9091600
2018-10-09,8.489778518676758,8.506723763431756,8.413522897198588,8.447414194740857,8825600
2018-10-10,8.252538681030273,8.33726732944809,8.159337814196494,8.311849058135657,23251500
2018-10-11,8.066139221191406,8.201704450449665,8.015301856203308,8.07461144199567,18729300
2018-10-12,8.252538681030273,8.269484733926747,8.108500463539347,8.176283059060692,11524500
2018-10-15,8.396577835083008,8.438942164017272,8.294903930460194,8.345741286787783,17032800
2018-10-16,8.659235000610352,8.91342013602389,8.396576838808834,8.430468136328487,27500700
2018-10-17,8.303376197814941,8.523670041682916,8.25253884614068,8.523670041682916,20694700
2018-10-18,8.083081245422363,8.286429008167437,7.922097801923893,8.286429008167437,21337000
2018-10-19,8.116972923278809,8.26948415656998,8.08308162788435,8.133918974992149,8651900
2018-10-22,8.032244682312012,8.11697332904989,7.9644620881346135,8.108500302769649,9586300
2018-10-23,7.964462757110596,7.981408811094461,7.811952311417447,7.828897557368984,10275200
2018-10-24,7.676384925842285,7.939042223542493,7.667911901263028,7.879732667551884,11702500
2018-10-25,7.800543785095215,7.877607468672032,7.749168540440531,7.774856162767873,9126200
2018-10-26,7.72348165512085,7.749169279899415,7.577917087050865,7.697793213747416,8647400
2018-10-29,7.680666446685791,7.791980547837141,7.603602775381422,7.77485492461632,9618300
2018-10-30,7.869044780731201,7.9803589013781036,7.791981912524704,7.843357157995702,13429500
2018-10-31,8.108799934387207,8.168738002475122,8.057423864172613,8.091674305450697,9089200
2018-11-01,7.963232517242432,8.04885818162891,7.886168847678351,8.040296186806511,12112500
2018-11-02,7.920420169830322,8.05742190157223,7.903294545065217,7.997483848083829,8302600
2018-11-05,8.048860549926758,8.108799430887823,7.9546720464092004,7.9546720464092004,9240100
2018-11-06,8.117361068725586,8.177299947032063,8.040298196494138,8.083110631091106,6901300
2018-11-07,8.22867488861084,8.297175761327667,8.202987265490734,8.237237701849146,6291500
2018-11-08,8.143051147460938,8.26292729499859,8.100237887656773,8.228676850474258,5057100
2018-11-09,8.125923156738281,8.13448596953106,8.023171853009261,8.0574222875856,5318600
2018-11-12,7.9974846839904785,8.108798806814148,7.937546624237281,8.065985557021225,7691300
2018-11-13,8.048860549926758,8.100236616951259,7.9889224855605745,8.023172924711949,5937800
2018-11-14,7.920420169830322,8.083109522125154,7.843356491576816,8.05742190157223,5406400
2018-11-15,7.98892068862915,8.023171120076645,7.8433561508286225,7.937545449755257,7020900
2018-11-16,7.98892068862915,8.023171120076645,7.920419825734161,7.946107445171108,4709700
2018-11-19,7.954672813415527,7.988923255869401,7.88617192850778,7.988923255869401,6507000
2018-11-20,7.783418655395508,7.869044331827436,7.749168221503784,7.860482335800573,7108500
2018-11-21,7.766293525695801,7.791981965199762,7.663542217464385,7.697792653541524,7539300
2018-11-23,7.783418655395508,7.843356710557333,7.749168221503784,7.749168221503784,3158400
2018-11-26,7.860483646392822,7.886171271945868,7.757732327585746,7.766294325040166,6051900
2018-11-27,7.9375481605529785,7.97179860369754,7.86904645766888,7.92042253068321,5458600
2018-11-28,8.442739486694336,8.468427923873788,8.185861647657697,8.245799701220282,13928900
2018-11-29,8.288613319396973,8.391364622952128,8.271487693840394,8.38280181017384,12415800
2018-11-30,8.442739486694336,8.442739486694336,8.348551000153885,8.391364245524903,10463200
2018-12-03,8.476991653442383,8.511242093425377,8.44274121345939,8.485554467586857,13191200
2018-12-04,8.43418025970459,8.605432480813338,8.417054629296214,8.511243146757273,9518900
2018-12-06,8.417052268981934,8.442739890796158,8.314300965130261,8.365677025353484,17177400
2018-12-07,8.297174453735352,8.53692828705508,8.262924022774632,8.417051370395216,11353200
2018-12-10,8.194425582885742,8.211551211725281,8.074549447388685,8.177300770641132,7731000
2018-12-11,8.297174453735352,8.36567613225148,8.237236403702763,8.262924022774632,7952700
2018-12-12,8.271489143371582,8.408490905453899,8.271489143371582,8.365678467249362,5453300
2018-12-13,8.451303482055664,8.545491981780117,8.434178671467059,8.502679547011178,7971700
2018-12-14,8.468428611755371,8.571179919035355,8.451302985577973,8.554054292857957,7799600
2018-12-17,8.220112800598145,8.417052603321267,8.168736738334179,8.40848979017814,10520400
2018-12-18,8.16873550415039,8.322862851060956,8.13448507334745,8.288612420258017,9742500
2018-12-19,8.074546813964844,8.202985721992746,8.03173357242399,8.12592205053814,8175400
2018-12-20,7.946107387542725,8.168735598634202,7.826231286643232,8.143047979383551,23548800
2018-12-21,7.791980743408203,7.971795708766691,7.791980743408203,7.886169223702771,15286200
2018-12-24,7.774856090545654,7.911857830478564,7.766293277651151,7.869044582600833,8590700
2018-12-26,8.03173542022705,8.03173542022705,7.80910716627187,7.834794790468283,9004200
2018-12-27,8.091670989990234,8.091670989990234,7.9461064700528725,7.963232091972373,9856500
2018-12-28,8.074546813964844,8.134484862165243,8.03173357242399,8.117359238911037,6818500
2018-12-31,8.151612281799316,8.160174278718575,8.04029815590054,8.108799030823658,7229400
2019-01-02,8.22867488861084,8.33142619768608,8.1087987696538,8.134486392773907,9818900
2019-01-03,8.108799934387207,8.211551258221462,8.108799934387207,8.177300816943378,9404900
2019-01-04,8.245800018310547,8.322863699622898,8.134485902703236,8.151611528148099,7119000
2019-01-07,8.314301490783691,8.399927991037686,8.271488240656693,8.305738677439326,7732700
2019-01-08,8.348553657531738,8.434180175529036,8.322866028770546,8.40849173017285,9391600
2019-01-09,8.451303482055664,8.468429109239118,8.339989355147756,8.35711498233121,9634300
2019-01-10,8.459867477416992,8.46843029220487,8.305740077615043,8.37424096272814,13956500
2019-01-11,8.91368293762207,9.144873956718625,8.665367111515407,8.716743165735089,40526400
2019-01-14,8.879433631896973,8.91368406685088,8.673931022173528,8.716744270014608,34162200
2019-01-15,8.982186317443848,9.059250012084581,8.956498691428573,9.050687197881187,12153400
2019-01-16,9.084936141967773,9.110624580347515,9.03356089839784,9.05068570738956,12048400
2019-01-17,9.059248924255371,9.102062173536446,8.990748052043577,9.024998488149473,9581000
2019-01-18,9.136311531066895,9.153436338800791,9.059247854777576,9.076373479106186,10168700
2019-01-22,9.016436576843262,9.14487633753367,8.965061325843012,9.110625898001873,10437700
2019-01-23,9.016436576843262,9.042125018938277,8.930810886311214,9.042125018938277,8108100
2019-01-24,8.97941780090332,9.082728354783253,8.97941780090332,9.065509518616949,6627700
2019-01-25,9.082727432250977,9.108554862837844,8.962198054446903,9.048290584455415,8839100
2019-01-28,9.056899070739746,9.09994451028031,8.988024561188757,9.031070821768452,5192200
2019-01-29,9.022464752197266,9.065511028744352,8.970809877172309,9.03107417171457,8271100
2019-01-30,9.117162704467773,9.151599546312147,8.97080592136942,9.005242763213793,7026000
2019-01-31,9.297956466674805,9.315174477331642,9.194645939616528,9.194645939616528,10354900
2019-02-01,9.384048461914062,9.409876710283314,9.306566179923642,9.341003023376867,6651300
2019-02-04,9.358222007751465,9.366831424769847,9.289348313682797,9.323785160717131,7449000
2019-02-05,9.33239459991455,9.4012682941469,9.323785182875707,9.341004016953393,6926300
2019-02-06,9.384048461914062,9.418485305367286,9.341003023376867,9.392657878037147,5478400
2019-02-07,9.341004371643066,9.409878068490636,9.297958105853528,9.34961296796959,7116200
2019-02-08,9.349613189697266,9.375441442407048,9.306567743926127,9.323785758026732,4103300
2019-02-11,9.315174102783203,9.375439190256682,9.289346677316885,9.34961094375131,5929600
2019-02-12,9.272130012512207,9.34961230015195,9.2635205957614,9.341003704440315,6300600
2019-02-13,9.297956466674805,9.358220735532361,9.272129040170007,9.341002724875525,9532300
2019-02-14,9.263522148132324,9.263522148132324,9.142992756540366,9.168820190081746,8443400
2019-02-15,9.263522148132324,9.280740163480141,9.160211592927492,9.194648444662436,9269100
2019-02-19,9.082727432250977,9.09994544562915,8.936370623860036,9.013853736659852,13443300
2019-02-20,9.211864471435547,9.237691899401534,9.142990782833493,9.142990782833493,6693600
2019-02-21,9.082727432250977,9.142991710633407,9.031071750038027,9.125773697255232,6913200
2019-02-22,9.15160083770752,9.194647101347073,9.08272714429991,9.091336561235657,4644600
2019-02-25,9.306568145751953,9.401269279992281,9.280739891926995,9.323786160595974,7781200
2019-02-26,9.237693786621094,9.26352204090281,9.142992650706034,9.211866353378678,6343700
2019-02-27,9.211864471435547,9.237691899401534,9.099944522197427,9.134381366498454,6812900
2019-02-28,9.229083061218262,9.272129320721453,9.168817969498148,9.20325481289288,6815000
2019-03-01,9.33239459991455,9.358222029991882,9.246302071604514,9.289348335759533,8012100
2019-03-04,9.229083061218262,9.358221018688727,9.17742738560661,9.341003007510917,5650900
2019-03-05,9.272130012512207,9.297957441725455,9.168818653580875,9.229083749797347,5576000
2019-03-06,9.220475196838379,9.254912046028544,9.194647765205568,9.211865779281025,6026600
2019-03-07,9.031071662902832,9.220474734470598,9.022462245777206,9.16881905275604,8304200
2019-03-08,9.0138521194458,9.022460714070775,8.919150189219476,8.962196446500617,6145300
2019-03-11,9.082727432250977,9.09994544562915,9.005244319451158,9.022462332829333,5497300
2019-03-12,9.056899070739746,9.08272649867191,9.005243393836288,9.06550766602438,9129600
2019-03-13,9.082727432250977,9.125773697255232,9.022462332829333,9.065508597833588,10809900
2019-03-14,9.125773429870605,9.134382025787854,9.022462068471722,9.056899736297478,5964500
2019-03-15,9.211864471435547,9.272129564741693,9.203255055100508,9.203255055100508,7108200
2019-03-18,9.229083061218262,9.246301072396072,9.19464621782353,9.21186422900134,5828700
2019-03-19,9.384048461914062,9.392657878037147,9.289347347677475,9.29795676380056,7204100
2019-03-20,9.418487548828125,9.504580088487772,9.366832681863782,9.444315803349603,7616300
2019-03-21,9.521797180175781,9.539015192329305,9.418485823098012,9.418485823098012,5108000
2019-03-22,9.36683177947998,9.573452869510461,9.34961294479116,9.513188590178045,8525300
2019-03-25,9.315174102783203,9.36682977475489,9.272128667352357,9.34961094375131,7322400
2019-03-26,9.315174102783203,9.36682977475489,9.272128667352357,9.34961094375131,4427200
2019-03-27,9.237693786621094,9.323786325481548,9.186038920136262,9.289349474145226,5644900
2019-03-28,9.36683177947998,9.418486641467986,9.323785513797157,9.392659210473983,5429900
2019-03-29,9.409876823425293,9.495968522573941,9.401267407198691,9.409876823425293,5862300
2019-04-01,9.547624588012695,9.607888861976761,9.495968909586956,9.53040575485773,5765400
2019-04-02,9.625107765197754,9.69398145624067,9.556234074154839,9.607888931917445,7661600
2019-04-03,9.642324447631836,9.711198129176138,9.607887606859684,9.642324447631836,7516300
2019-04-04,9.53040599822998,9.599279690530315,9.470141722726982,9.547624831824653,5658700
2019-04-05,9.745635986328125,9.780072830691722,9.59927919252306,9.616498025224423,9160300
2019-04-08,9.737029075622559,9.797293358425408,9.702592225301034,9.71120082210196,4759200
2019-04-09,9.59928035736084,9.693982306631817,9.59067176100467,9.668154054445605,15865500
2019-04-10,9.53901481628418,9.616497920518405,9.504577972295538,9.573451660272822,15151400
2019-04-11,9.444314956665039,9.530406667567243,9.384049855890341,9.513188653802496,19697600
2019-04-12,9.082727432250977,9.220474823433223,8.996634902242464,9.125773697255232,27590500
2019-04-15,9.099945068359375,9.13438191472724,9.03968079247541,9.13438191472724,15949200
